transaction_id,transaction_type,sales_order_id,purchase_order_id,created_at,last_updated
1640,SALE,1049,,2023-02-28 16:01:10.455000,2023-02-28 16:01:10.455000
1641,SALE,1050,,2023-02-28 16:10:09.840000,2023-02-28 16:10:09.840000
1642,SALE,1051,,2023-02-28 17:04:10.158000,2023-02-28 17:04:10.158000
1643,SALE,1052,,2023-02-28 17:55:10.412000,2023-02-28 17:55:10.412000
1644,SALE,1053,,2023-02-28 18:36:10.168000,2023-02-28 18:36:10.168000
1645,SALE,1054,,2023-03-01 08:06:10.206000,2023-03-01 08:06:10.206000
1646,SALE,1055,,2023-03-01 08:13:10.137000,2023-03-01 08:13:10.137000
1647,SALE,1056,,2023-03-01 08:32:09.948000,2023-03-01 08:32:09.948000
1648,SALE,1057,,2023-03-01 08:44:10.283000,2023-03-01 08:44:10.283000
1649,SALE,1058,,2023-03-01 08:49:09.919000,2023-03-01 08:49:09.919000
1650,SALE,1059,,2023-03-01 09:18:10.168000,2023-03-01 09:18:10.168000
1651,SALE,1060,,2023-03-01 09:39:10.044000,2023-03-01 09:39:10.044000
1652,SALE,1061,,2023-03-01 10:10:09.917000,2023-03-01 10:10:09.917000
1653,SALE,1062,,2023-03-01 10:19:10.050000,2023-03-01 10:19:10.050000
1654,SALE,1063,,2023-03-01 10:21:10.147000,2023-03-01 10:21:10.147000
1655,SALE,1064,,2023-03-01 10:37:10.252000,2023-03-01 10:37:10.252000
1656,PURCHASE,,592,2023-03-01 10:53:10.152000,2023-03-01 10:53:10.152000
1657,SALE,1065,,2023-03-01 11:01:10.426000,2023-03-01 11:01:10.426000
1658,SALE,1066,,2023-03-01 11:08:09.861000,2023-03-01 11:08:09.861000
1659,SALE,1067,,2023-03-01 11:27:10.124000,2023-03-01 11:27:10.124000
1660,PURCHASE,,593,2023-03-01 11:36:09.990000,2023-03-01 11:36:09.990000
1661,SALE,1068,,2023-03-01 12:04:10.410000,2023-03-01 12:04:10.410000
1662,SALE,1069,,2023-03-01 13:06:10.327000,2023-03-01 13:06:10.327000
1663,PURCHASE,,594,2023-03-01 13:06:10.346000,2023-03-01 13:06:10.346000
1664,SALE,1070,,2023-03-01 13:32:09.836000,2023-03-01 13:32:09.836000
1665,PURCHASE,,595,2023-03-01 13:36:10.196000,2023-03-01 13:36:10.196000
1666,SALE,1071,,2023-03-01 13:39:10.284000,2023-03-01 13:39:10.284000
1667,SALE,1072,,2023-03-01 15:12:10.354000,2023-03-01 15:12:10.354000
1668,SALE,1073,,2023-03-01 15:39:10.186000,2023-03-01 15:39:10.186000
1669,PURCHASE,,596,2023-03-01 16:11:10.166000,2023-03-01 16:11:10.166000
1670,SALE,1074,,2023-03-01 16:51:09.944000,2023-03-01 16:51:09.944000
1671,PURCHASE,,597,2023-03-01 17:06:10.096000,2023-03-01 17:06:10.096000
1672,SALE,1075,,2023-03-01 17:19:10.275000,2023-03-01 17:19:10.275000
1673,SALE,1076,,2023-03-01 17:27:09.972000,2023-03-01 17:27:09.972000
1674,PURCHASE,,598,2023-03-01 17:35:10.243000,2023-03-01 17:35:10.243000
1675,SALE,1077,,2023-03-01 17:45:10.151000,2023-03-01 17:45:10.151000
1676,SALE,1078,,2023-03-01 17:46:09.934000,2023-03-01 17:46:09.934000
1677,SALE,1079,,2023-03-01 18:22:10.348000,2023-03-01 18:22:10.348000
1678,SALE,1080,,2023-03-01 18:59:10.237000,2023-03-01 18:59:10.237000
1679,SALE,1081,,2023-03-02 08:15:10.141000,2023-03-02 08:15:10.141000
1680,PURCHASE,,599,2023-03-02 08:24:10.185000,2023-03-02 08:24:10.185000
1681,PURCHASE,,600,2023-03-02 08:48:10.165000,2023-03-02 08:48:10.165000
1682,PURCHASE,,601,2023-03-02 08:55:10.470000,2023-03-02 08:55:10.470000
1683,PURCHASE,,602,2023-03-02 09:05:09.837000,2023-03-02 09:05:09.837000
1684,SALE,1082,,2023-03-02 09:35:10.070000,2023-03-02 09:35:10.070000
1685,PURCHASE,,603,2023-03-02 10:13:10.227000,2023-03-02 10:13:10.227000
1686,SALE,1083,,2023-03-02 10:31:09.928000,2023-03-02 10:31:09.928000
1687,PURCHASE,,604,2023-03-02 11:38:10.253000,2023-03-02 11:38:10.253000
1688,SALE,1084,,2023-03-02 11:42:10.191000,2023-03-02 11:42:10.191000
1689,PURCHASE,,605,2023-03-02 13:18:10.073000,2023-03-02 13:18:10.073000
1690,SALE,1085,,2023-03-02 13:19:09.883000,2023-03-02 13:19:09.883000
1691,SALE,1086,,2023-03-02 13:45:10.262000,2023-03-02 13:45:10.262000
1692,SALE,1087,,2023-03-02 14:13:09.873000,2023-03-02 14:13:09.873000
1693,PURCHASE,,606,2023-03-02 14:43:10.313000,2023-03-02 14:43:10.313000
1694,SALE,1088,,2023-03-02 14:55:09.873000,2023-03-02 14:55:09.873000
1695,SALE,1089,,2023-03-02 15:03:09.973000,2023-03-02 15:03:09.973000
1696,SALE,1090,,2023-03-02 15:14:10.261000,2023-03-02 15:14:10.261000
1697,SALE,1091,,2023-03-02 15:33:09.934000,2023-03-02 15:33:09.934000
1698,SALE,1092,,2023-03-02 15:45:10.295000,2023-03-02 15:45:10.295000
1699,SALE,1093,,2023-03-02 15:49:10.204000,2023-03-02 15:49:10.204000
1700,SALE,1094,,2023-03-02 16:41:09.832000,2023-03-02 16:41:09.832000
1701,PURCHASE,,607,2023-03-02 17:07:10.335000,2023-03-02 17:07:10.335000
1702,PURCHASE,,608,2023-03-02 17:46:09.713000,2023-03-02 17:46:09.713000
1703,SALE,1095,,2023-03-02 17:57:10.375000,2023-03-02 17:57:10.375000
1704,PURCHASE,,609,2023-03-02 18:06:10.405000,2023-03-02 18:06:10.405000
1705,SALE,1096,,2023-03-02 18:23:10.282000,2023-03-02 18:23:10.282000
1706,PURCHASE,,610,2023-03-03 08:00:13.229000,2023-03-03 08:00:13.229000
1707,PURCHASE,,611,2023-03-03 08:03:10.193000,2023-03-03 08:03:10.193000
1708,SALE,1097,,2023-03-03 08:08:10.142000,2023-03-03 08:08:10.142000
1709,PURCHASE,,612,2023-03-03 08:35:09.950000,2023-03-03 08:35:09.950000
1710,PURCHASE,,613,2023-03-03 08:37:10.368000,2023-03-03 08:37:10.368000
1711,SALE,1098,,2023-03-03 08:44:09.874000,2023-03-03 08:44:09.874000
1712,SALE,1099,,2023-03-03 08:50:10.162000,2023-03-03 08:50:10.162000
1713,SALE,1100,,2023-03-03 09:07:09.848000,2023-03-03 09:07:09.848000
1714,SALE,1101,,2023-03-03 09:32:10.164000,2023-03-03 09:32:10.164000
1715,SALE,1102,,2023-03-03 10:27:10.217000,2023-03-03 10:27:10.217000
1716,SALE,1103,,2023-03-03 10:50:10.066000,2023-03-03 10:50:10.066000
1717,SALE,1104,,2023-03-03 10:53:09.887000,2023-03-03 10:53:09.887000
1718,PURCHASE,,614,2023-03-03 10:54:10.140000,2023-03-03 10:54:10.140000
1719,SALE,1105,,2023-03-03 10:59:09.837000,2023-03-03 10:59:09.837000
1720,PURCHASE,,615,2023-03-03 11:23:09.987000,2023-03-03 11:23:09.987000
1721,PURCHASE,,616,2023-03-03 13:36:10.351000,2023-03-03 13:36:10.351000
1722,PURCHASE,,617,2023-03-03 13:54:10.466000,2023-03-03 13:54:10.466000
1723,SALE,1106,,2023-03-03 14:02:09.974000,2023-03-03 14:02:09.974000
1724,SALE,1107,,2023-03-03 14:06:10.144000,2023-03-03 14:06:10.144000
1725,PURCHASE,,618,2023-03-03 14:14:10.068000,2023-03-03 14:14:10.068000
1726,SALE,1108,,2023-03-03 14:52:10.401000,2023-03-03 14:52:10.401000
1727,SALE,1109,,2023-03-03 14:54:10.418000,2023-03-03 14:54:10.418000
1728,SALE,1110,,2023-03-03 14:58:10.091000,2023-03-03 14:58:10.091000
1729,SALE,1111,,2023-03-03 15:32:09.821000,2023-03-03 15:32:09.821000
1730,SALE,1112,,2023-03-03 15:47:10.208000,2023-03-03 15:47:10.208000
1731,SALE,1113,,2023-03-03 15:58:09.941000,2023-03-03 15:58:09.941000
1732,SALE,1114,,2023-03-03 16:03:10.270000,2023-03-03 16:03:10.270000
1733,SALE,1115,,2023-03-03 16:05:10.026000,2023-03-03 16:05:10.026000
1734,SALE,1116,,2023-03-03 16:06:09.706000,2023-03-03 16:06:09.706000
1735,SALE,1117,,2023-03-03 16:24:10.278000,2023-03-03 16:24:10.278000
1736,SALE,1118,,2023-03-03 16:44:10.530000,2023-03-03 16:44:10.530000
1737,PURCHASE,,619,2023-03-03 16:55:10.306000,2023-03-03 16:55:10.306000
1738,SALE,1119,,2023-03-03 17:01:10.289000,2023-03-03 17:01:10.289000
1739,SALE,1120,,2023-03-03 17:06:09.950000,2023-03-03 17:06:09.950000
1740,SALE,1121,,2023-03-03 17:29:10.212000,2023-03-03 17:29:10.212000
1741,SALE,1122,,2023-03-03 17:38:10.108000,2023-03-03 17:38:10.108000
1742,SALE,1123,,2023-03-03 17:59:10.296000,2023-03-03 17:59:10.296000
1743,SALE,1124,,2023-03-03 18:01:09.791000,2023-03-03 18:01:09.791000
1744,SALE,1125,,2023-03-03 18:08:09.892000,2023-03-03 18:08:09.892000
1745,SALE,1126,,2023-03-03 18:11:10.003000,2023-03-03 18:11:10.003000
1746,SALE,1127,,2023-03-03 18:13:09.944000,2023-03-03 18:13:09.944000
1747,PURCHASE,,620,2023-03-03 18:19:09.948000,2023-03-03 18:19:09.948000
1748,SALE,1128,,2023-03-03 18:35:09.916000,2023-03-03 18:35:09.916000
1749,SALE,1129,,2023-03-03 18:40:10.065000,2023-03-03 18:40:10.065000
1750,PURCHASE,,621,2023-03-03 18:54:10.206000,2023-03-03 18:54:10.206000
1751,SALE,1130,,2023-03-06 08:07:10.040000,2023-03-06 08:07:10.040000
1752,SALE,1131,,2023-03-06 08:18:09.884000,2023-03-06 08:18:09.884000
1753,SALE,1132,,2023-03-06 08:53:10.153000,2023-03-06 08:53:10.153000
1754,SALE,1133,,2023-03-06 09:03:09.904000,2023-03-06 09:03:09.904000
1755,SALE,1134,,2023-03-06 09:35:09.841000,2023-03-06 09:35:09.841000
1756,SALE,1135,,2023-03-06 09:41:10.290000,2023-03-06 09:41:10.290000
1757,PURCHASE,,622,2023-03-06 09:47:09.937000,2023-03-06 09:47:09.937000
1758,SALE,1136,,2023-03-06 09:57:10.090000,2023-03-06 09:57:10.090000
1759,SALE,1137,,2023-03-06 10:02:10.296000,2023-03-06 10:02:10.296000
1760,SALE,1138,,2023-03-06 10:59:10.240000,2023-03-06 10:59:10.240000
1761,SALE,1139,,2023-03-06 11:04:09.732000,2023-03-06 11:04:09.732000
1762,PURCHASE,,623,2023-03-06 12:22:09.988000,2023-03-06 12:22:09.988000
1763,PURCHASE,,624,2023-03-06 13:39:10.268000,2023-03-06 13:39:10.268000
1764,SALE,1140,,2023-03-06 13:44:09.832000,2023-03-06 13:44:09.832000
1765,PURCHASE,,625,2023-03-06 13:46:09.742000,2023-03-06 13:46:09.742000
1766,SALE,1141,,2023-03-06 13:55:10.593000,2023-03-06 13:55:10.593000
1767,SALE,1142,,2023-03-06 14:35:09.914000,2023-03-06 14:35:09.914000
1768,SALE,1143,,2023-03-06 14:38:10.263000,2023-03-06 14:38:10.263000
1769,SALE,1144,,2023-03-06 14:46:09.784000,2023-03-06 14:46:09.784000
1770,SALE,1145,,2023-03-06 14:52:09.936000,2023-03-06 14:52:09.936000
1771,SALE,1146,,2023-03-06 15:02:09.906000,2023-03-06 15:02:09.906000
1772,SALE,1147,,2023-03-06 15:26:10.188000,2023-03-06 15:26:10.188000
1773,SALE,1148,,2023-03-06 15:35:10.396000,2023-03-06 15:35:10.396000
1774,PURCHASE,,626,2023-03-06 15:41:10.183000,2023-03-06 15:41:10.183000
1775,PURCHASE,,627,2023-03-06 15:49:09.975000,2023-03-06 15:49:09.975000
1776,PURCHASE,,628,2023-03-06 16:00:10.139000,2023-03-06 16:00:10.139000
1777,SALE,1149,,2023-03-06 16:09:10.158000,2023-03-06 16:09:10.158000
1778,SALE,1150,,2023-03-06 16:29:09.965000,2023-03-06 16:29:09.965000
1779,SALE,1151,,2023-03-06 16:32:10.184000,2023-03-06 16:32:10.184000
1780,SALE,1152,,2023-03-06 16:44:10.043000,2023-03-06 16:44:10.043000
1781,SALE,1153,,2023-03-06 16:45:09.685000,2023-03-06 16:45:09.685000
1782,PURCHASE,,629,2023-03-06 16:45:09.688000,2023-03-06 16:45:09.688000
1783,SALE,1154,,2023-03-06 18:05:10.091000,2023-03-06 18:05:10.091000
1784,PURCHASE,,630,2023-03-06 18:33:10.121000,2023-03-06 18:33:10.121000
1785,SALE,1155,,2023-03-06 18:47:09.975000,2023-03-06 18:47:09.975000
1786,SALE,1156,,2023-03-07 08:06:09.941000,2023-03-07 08:06:09.941000
1787,PURCHASE,,631,2023-03-07 09:57:10.431000,2023-03-07 09:57:10.431000
1788,PURCHASE,,632,2023-03-07 10:27:09.902000,2023-03-07 10:27:09.902000
1789,PURCHASE,,633,2023-03-07 10:28:10.088000,2023-03-07 10:28:10.088000
1790,SALE,1157,,2023-03-07 11:06:10.032000,2023-03-07 11:06:10.032000
1791,SALE,1158,,2023-03-07 11:19:10.180000,2023-03-07 11:19:10.180000
1792,SALE,1159,,2023-03-07 11:48:09.873000,2023-03-07 11:48:09.873000
1793,PURCHASE,,634,2023-03-07 12:04:10.373000,2023-03-07 12:04:10.373000
1794,SALE,1160,,2023-03-07 12:24:10.076000,2023-03-07 12:24:10.076000
1795,PURCHASE,,635,2023-03-07 12:33:10.136000,2023-03-07 12:33:10.136000
1796,SALE,1161,,2023-03-07 13:49:10.250000,2023-03-07 13:49:10.250000
1797,SALE,1162,,2023-03-07 14:05:10.260000,2023-03-07 14:05:10.260000
1798,PURCHASE,,636,2023-03-07 14:07:09.908000,2023-03-07 14:07:09.908000
1799,PURCHASE,,637,2023-03-07 14:22:10.033000,2023-03-07 14:22:10.033000
1800,SALE,1163,,2023-03-07 14:43:10.282000,2023-03-07 14:43:10.282000
1801,SALE,1164,,2023-03-07 14:45:10.239000,2023-03-07 14:45:10.239000
1802,SALE,1165,,2023-03-07 15:21:10.177000,2023-03-07 15:21:10.177000
1803,SALE,1166,,2023-03-07 17:13:10.144000,2023-03-07 17:13:10.144000
1804,PURCHASE,,638,2023-03-07 17:14:10.048000,2023-03-07 17:14:10.048000
1805,SALE,1167,,2023-03-07 17:39:10.210000,2023-03-07 17:39:10.210000
1806,SALE,1168,,2023-03-07 17:43:10.162000,2023-03-07 17:43:10.162000
1807,SALE,1169,,2023-03-07 18:00:10.361000,2023-03-07 18:00:10.361000
1808,PURCHASE,,639,2023-03-08 08:05:10.374000,2023-03-08 08:05:10.374000
1809,PURCHASE,,640,2023-03-08 08:49:09.894000,2023-03-08 08:49:09.894000
1810,SALE,1170,,2023-03-08 08:55:10.293000,2023-03-08 08:55:10.293000
1811,PURCHASE,,641,2023-03-08 09:15:09.733000,2023-03-08 09:15:09.733000
1812,PURCHASE,,642,2023-03-08 09:29:10.466000,2023-03-08 09:29:10.466000
1813,SALE,1171,,2023-03-08 10:00:10.211000,2023-03-08 10:00:10.211000
1814,SALE,1172,,2023-03-08 10:01:09.834000,2023-03-08 10:01:09.834000
1815,SALE,1173,,2023-03-08 10:19:09.988000,2023-03-08 10:19:09.988000
1816,SALE,1174,,2023-03-08 10:30:10.206000,2023-03-08 10:30:10.206000
1817,PURCHASE,,643,2023-03-08 10:32:09.984000,2023-03-08 10:32:09.984000
1818,SALE,1175,,2023-03-08 10:34:09.770000,2023-03-08 10:34:09.770000
1819,PURCHASE,,644,2023-03-08 10:40:10.111000,2023-03-08 10:40:10.111000
1820,SALE,1176,,2023-03-08 10:47:09.812000,2023-03-08 10:47:09.812000
1821,SALE,1177,,2023-03-08 10:54:10.080000,2023-03-08 10:54:10.080000
1822,PURCHASE,,645,2023-03-08 10:58:10.529000,2023-03-08 10:58:10.529000
1823,PURCHASE,,646,2023-03-08 11:10:10.130000,2023-03-08 11:10:10.130000
1824,SALE,1178,,2023-03-08 11:11:09.956000,2023-03-08 11:11:09.956000
1825,SALE,1179,,2023-03-08 11:24:10.205000,2023-03-08 11:24:10.205000
1826,SALE,1180,,2023-03-08 11:31:09.827000,2023-03-08 11:31:09.827000
1827,PURCHASE,,647,2023-03-08 11:37:10.092000,2023-03-08 11:37:10.092000
1828,SALE,1181,,2023-03-08 11:45:09.824000,2023-03-08 11:45:09.824000
1829,SALE,1182,,2023-03-08 12:03:10.243000,2023-03-08 12:03:10.243000
1830,SALE,1183,,2023-03-08 12:29:10.324000,2023-03-08 12:29:10.324000
1831,PURCHASE,,648,2023-03-08 12:31:09.924000,2023-03-08 12:31:09.924000
1832,SALE,1184,,2023-03-08 12:34:10.177000,2023-03-08 12:34:10.177000
1833,SALE,1185,,2023-03-08 12:37:09.853000,2023-03-08 12:37:09.853000
1834,PURCHASE,,649,2023-03-08 12:55:10.396000,2023-03-08 12:55:10.396000
1835,SALE,1186,,2023-03-08 13:45:10.432000,2023-03-08 13:45:10.432000
1836,SALE,1187,,2023-03-08 14:23:09.984000,2023-03-08 14:23:09.984000
1837,PURCHASE,,650,2023-03-08 14:23:09.986000,2023-03-08 14:23:09.986000
1838,SALE,1188,,2023-03-08 14:32:10.111000,2023-03-08 14:32:10.111000
1839,SALE,1189,,2023-03-08 14:42:10.372000,2023-03-08 14:42:10.372000
1840,SALE,1190,,2023-03-08 14:54:10.063000,2023-03-08 14:54:10.063000
1841,SALE,1191,,2023-03-08 14:57:09.873000,2023-03-08 14:57:09.873000
1842,SALE,1192,,2023-03-08 15:07:09.996000,2023-03-08 15:07:09.996000
1843,PURCHASE,,651,2023-03-08 15:30:10.550000,2023-03-08 15:30:10.550000
1844,PURCHASE,,652,2023-03-08 15:45:10.105000,2023-03-08 15:45:10.105000
1845,SALE,1193,,2023-03-08 16:08:09.950000,2023-03-08 16:08:09.950000
1846,PURCHASE,,653,2023-03-08 16:23:10.192000,2023-03-08 16:23:10.192000
1847,PURCHASE,,654,2023-03-08 16:38:10.075000,2023-03-08 16:38:10.075000
1848,SALE,1194,,2023-03-08 16:52:09.834000,2023-03-08 16:52:09.834000
1849,SALE,1195,,2023-03-08 16:58:09.877000,2023-03-08 16:58:09.877000
1850,SALE,1196,,2023-03-08 17:02:24.826000,2023-03-08 17:02:24.826000
1851,PURCHASE,,655,2023-03-08 17:04:10.109000,2023-03-08 17:04:10.109000
1852,SALE,1197,,2023-03-08 17:13:10.235000,2023-03-08 17:13:10.235000
1853,SALE,1198,,2023-03-08 17:44:10.396000,2023-03-08 17:44:10.396000
1854,SALE,1199,,2023-03-08 18:12:09.951000,2023-03-08 18:12:09.951000
1855,PURCHASE,,656,2023-03-08 18:35:10.485000,2023-03-08 18:35:10.485000
1856,PURCHASE,,657,2023-03-08 18:59:09.986000,2023-03-08 18:59:09.986000
1857,SALE,1200,,2023-03-09 08:12:10.194000,2023-03-09 08:12:10.194000
1858,SALE,1201,,2023-03-09 08:17:10.062000,2023-03-09 08:17:10.062000
1859,SALE,1202,,2023-03-09 08:48:10.054000,2023-03-09 08:48:10.054000
1860,SALE,1203,,2023-03-09 09:13:09.865000,2023-03-09 09:13:09.865000
1861,SALE,1204,,2023-03-09 10:11:10.087000,2023-03-09 10:11:10.087000
1862,SALE,1205,,2023-03-09 10:13:10.323000,2023-03-09 10:13:10.323000
1863,PURCHASE,,658,2023-03-09 10:20:10.077000,2023-03-09 10:20:10.077000
1864,PURCHASE,,659,2023-03-09 10:41:10.165000,2023-03-09 10:41:10.165000
1865,SALE,1206,,2023-03-09 10:41:10.166000,2023-03-09 10:41:10.166000
1866,SALE,1207,,2023-03-09 10:45:10.366000,2023-03-09 10:45:10.366000
1867,SALE,1208,,2023-03-09 10:57:10.048000,2023-03-09 10:57:10.048000
1868,PURCHASE,,660,2023-03-09 11:05:10.029000,2023-03-09 11:05:10.029000
1869,SALE,1209,,2023-03-09 11:08:10.139000,2023-03-09 11:08:10.139000
1870,SALE,1210,,2023-03-09 11:30:10.081000,2023-03-09 11:30:10.081000
1871,SALE,1211,,2023-03-09 11:35:09.842000,2023-03-09 11:35:09.842000
1872,PURCHASE,,661,2023-03-09 12:06:10.468000,2023-03-09 12:06:10.468000
1873,SALE,1212,,2023-03-09 12:22:10.026000,2023-03-09 12:22:10.026000
1874,SALE,1213,,2023-03-09 13:43:10.473000,2023-03-09 13:43:10.473000
1875,PURCHASE,,662,2023-03-09 13:47:09.979000,2023-03-09 13:47:09.979000
1876,PURCHASE,,663,2023-03-09 14:08:09.915000,2023-03-09 14:08:09.915000
1877,PURCHASE,,664,2023-03-09 14:33:10.091000,2023-03-09 14:33:10.091000
1878,SALE,1214,,2023-03-09 14:39:09.689000,2023-03-09 14:39:09.689000
1879,SALE,1215,,2023-03-09 15:55:10.408000,2023-03-09 15:55:10.408000
1880,PURCHASE,,665,2023-03-09 16:31:10.194000,2023-03-09 16:31:10.194000
1881,SALE,1216,,2023-03-09 16:38:09.837000,2023-03-09 16:38:09.837000
1882,PURCHASE,,666,2023-03-09 16:41:09.873000,2023-03-09 16:41:09.873000
1883,SALE,1217,,2023-03-09 16:51:10.238000,2023-03-09 16:51:10.238000
1884,SALE,1218,,2023-03-09 17:00:09.937000,2023-03-09 17:00:09.937000
1885,SALE,1219,,2023-03-09 17:07:10.179000,2023-03-09 17:07:10.179000
1886,SALE,1220,,2023-03-09 17:21:10.337000,2023-03-09 17:21:10.337000
1887,SALE,1221,,2023-03-09 17:35:10.061000,2023-03-09 17:35:10.061000
1888,SALE,1222,,2023-03-09 17:36:09.829000,2023-03-09 17:36:09.829000
1889,SALE,1223,,2023-03-09 17:43:10.167000,2023-03-09 17:43:10.167000
1890,PURCHASE,,667,2023-03-09 17:45:10.062000,2023-03-09 17:45:10.062000
1891,SALE,1224,,2023-03-09 17:54:10.073000,2023-03-09 17:54:10.073000
1892,PURCHASE,,668,2023-03-09 18:02:09.956000,2023-03-09 18:02:09.956000
1893,SALE,1225,,2023-03-09 18:04:10.327000,2023-03-09 18:04:10.327000
1894,SALE,1226,,2023-03-09 18:16:09.963000,2023-03-09 18:16:09.963000
1895,SALE,1227,,2023-03-09 18:22:10.295000,2023-03-09 18:22:10.295000
1896,SALE,1228,,2023-03-09 18:41:10.146000,2023-03-09 18:41:10.146000
1897,SALE,1229,,2023-03-09 18:49:10.125000,2023-03-09 18:49:10.125000
1898,SALE,1230,,2023-03-10 08:08:10.286000,2023-03-10 08:08:10.286000
1899,PURCHASE,,669,2023-03-10 08:42:10.271000,2023-03-10 08:42:10.271000
1900,SALE,1231,,2023-03-10 08:54:10.269000,2023-03-10 08:54:10.269000
1901,PURCHASE,,670,2023-03-10 09:11:09.848000,2023-03-10 09:11:09.848000
1902,SALE,1232,,2023-03-10 09:32:10.394000,2023-03-10 09:32:10.394000
1903,SALE,1233,,2023-03-10 09:43:10.115000,2023-03-10 09:43:10.115000
1904,SALE,1234,,2023-03-10 09:59:10.198000,2023-03-10 09:59:10.198000
1905,SALE,1235,,2023-03-10 10:54:10.494000,2023-03-10 10:54:10.494000
1906,SALE,1236,,2023-03-10 10:55:10.173000,2023-03-10 10:55:10.173000
1907,SALE,1237,,2023-03-10 11:02:09.943000,2023-03-10 11:02:09.943000
1908,PURCHASE,,671,2023-03-10 11:24:09.905000,2023-03-10 11:24:09.905000
1909,SALE,1238,,2023-03-10 11:41:10.116000,2023-03-10 11:41:10.116000
1910,SALE,1239,,2023-03-10 11:51:09.912000,2023-03-10 11:51:09.912000
1911,SALE,1240,,2023-03-10 11:56:09.899000,2023-03-10 11:56:09.899000
1912,SALE,1241,,2023-03-10 11:59:10.212000,2023-03-10 11:59:10.212000
1913,SALE,1242,,2023-03-10 12:22:10.224000,2023-03-10 12:22:10.224000
1914,SALE,1243,,2023-03-10 12:50:10.066000,2023-03-10 12:50:10.066000
1915,SALE,1244,,2023-03-10 13:55:09.880000,2023-03-10 13:55:09.880000
1916,SALE,1245,,2023-03-10 14:18:09.735000,2023-03-10 14:18:09.735000
1917,PURCHASE,,672,2023-03-10 15:44:10.113000,2023-03-10 15:44:10.113000
1918,SALE,1246,,2023-03-10 15:59:10.135000,2023-03-10 15:59:10.135000
1919,PURCHASE,,673,2023-03-10 16:41:09.922000,2023-03-10 16:41:09.922000
1920,SALE,1247,,2023-03-10 17:04:10.166000,2023-03-10 17:04:10.166000
1921,PURCHASE,,674,2023-03-10 18:05:10.143000,2023-03-10 18:05:10.143000
1922,PURCHASE,,675,2023-03-10 18:08:09.795000,2023-03-10 18:08:09.795000
1923,SALE,1248,,2023-03-10 18:10:09.977000,2023-03-10 18:10:09.977000
1924,SALE,1249,,2023-03-10 18:24:09.919000,2023-03-10 18:24:09.919000
1925,PURCHASE,,676,2023-03-13 08:00:13.318000,2023-03-13 08:00:13.318000
1926,SALE,1250,,2023-03-13 08:14:10.150000,2023-03-13 08:14:10.150000
1927,SALE,1251,,2023-03-13 08:18:10.412000,2023-03-13 08:18:10.412000
1928,PURCHASE,,677,2023-03-13 08:41:09.854000,2023-03-13 08:41:09.854000
1929,SALE,1252,,2023-03-13 09:15:10.142000,2023-03-13 09:15:10.142000
1930,SALE,1253,,2023-03-13 10:09:10.193000,2023-03-13 10:09:10.193000
1931,SALE,1254,,2023-03-13 10:16:10.131000,2023-03-13 10:16:10.131000
1932,SALE,1255,,2023-03-13 10:23:10.132000,2023-03-13 10:23:10.132000
1933,SALE,1256,,2023-03-13 11:01:10.093000,2023-03-13 11:01:10.093000
1934,SALE,1257,,2023-03-13 11:12:09.889000,2023-03-13 11:12:09.889000
1935,PURCHASE,,678,2023-03-13 11:16:10.094000,2023-03-13 11:16:10.094000
1936,SALE,1258,,2023-03-13 11:17:10.185000,2023-03-13 11:17:10.185000
1937,SALE,1259,,2023-03-13 11:32:09.906000,2023-03-13 11:32:09.906000
1938,SALE,1260,,2023-03-13 12:04:09.909000,2023-03-13 12:04:09.909000
1939,PURCHASE,,679,2023-03-13 12:08:10.104000,2023-03-13 12:08:10.104000
1940,SALE,1261,,2023-03-13 12:16:09.767000,2023-03-13 12:16:09.767000
1941,SALE,1262,,2023-03-13 12:34:12.423000,2023-03-13 12:34:12.423000
1942,PURCHASE,,680,2023-03-13 12:44:10.161000,2023-03-13 12:44:10.161000
1943,SALE,1263,,2023-03-13 12:55:09.856000,2023-03-13 12:55:09.856000
1944,PURCHASE,,681,2023-03-13 13:02:10.407000,2023-03-13 13:02:10.407000
1945,SALE,1264,,2023-03-13 13:15:10.227000,2023-03-13 13:15:10.227000
1946,PURCHASE,,682,2023-03-13 13:29:10.090000,2023-03-13 13:29:10.090000
1947,SALE,1265,,2023-03-13 13:42:09.852000,2023-03-13 13:42:09.852000
1948,SALE,1266,,2023-03-13 13:46:10.003000,2023-03-13 13:46:10.003000
1949,SALE,1267,,2023-03-13 14:16:10.078000,2023-03-13 14:16:10.078000
1950,PURCHASE,,683,2023-03-13 14:30:10.066000,2023-03-13 14:30:10.066000
1951,SALE,1268,,2023-03-13 15:20:10.321000,2023-03-13 15:20:10.321000
1952,SALE,1269,,2023-03-13 15:58:10.197000,2023-03-13 15:58:10.197000
1953,PURCHASE,,684,2023-03-13 16:20:10.085000,2023-03-13 16:20:10.085000
1954,SALE,1270,,2023-03-13 16:21:10.285000,2023-03-13 16:21:10.285000
1955,SALE,1271,,2023-03-13 16:31:10.068000,2023-03-13 16:31:10.068000
1956,SALE,1272,,2023-03-13 17:17:10.193000,2023-03-13 17:17:10.193000
1957,PURCHASE,,685,2023-03-13 17:39:09.997000,2023-03-13 17:39:09.997000
1958,PURCHASE,,686,2023-03-13 18:06:09.970000,2023-03-13 18:06:09.970000
1959,SALE,1273,,2023-03-13 18:15:10.217000,2023-03-13 18:15:10.217000
